ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.primitives.UnsignedLong;3;0;4;0;0;0;0;0;0;0;4;33;5;0;21;1;20;5;0;0;2;5;8;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.ForwardingBlockingQueue;3;0;0;0;0;0;0;0;0;0;0;7;0;0;9;0;7;0;0;0;0;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.primitives.ParseRequest;0;0;4;0;0;0;0;0;0;0;4;17;2;0;2;1;0;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingSetMultimap;3;0;0;0;0;0;0;0;0;0;0;4;0;0;5;0;4;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.UnmodifiableListIterator;1;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.primitives.UnsignedInteger;3;0;1;0;0;0;0;0;0;0;1;27;4;0;21;1;20;5;0;0;2;5;8;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.CharSink;3;3;0;0;1;0;0;0;0;3;4;25;0;0;7;0;6;0;0;0;1;0;4;4;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.CollectPreconditions;1;0;3;0;0;0;0;0;0;0;3;11;0;0;3;0;0;3;0;0;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Throwables;4;0;1;0;0;0;2;0;0;0;3;23;0;0;9;1;8;8;0;0;0;0;12;12;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ByFunctionOrdering;4;0;2;0;0;0;0;0;0;0;2;10;3;0;5;0;4;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.eventbus.EventSubscriber;2;1;2;0;0;0;0;0;0;3;5;24;2;0;7;0;6;0;0;0;0;0;4;4;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingImmutableList;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.reflect.Reflection;3;1;0;0;1;0;0;0;0;1;2;10;0;0;5;1;4;4;0;0;1;0;4;4;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.net.InternetDomainName;2;1;13;2;0;0;0;0;0;1;16;62;13;0;21;5;15;5;0;0;6;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingListMultimap;3;0;0;0;0;0;0;0;0;0;0;3;0;0;5;0;3;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.MutableClassToInstanceMap;6;0;0;0;0;0;0;0;0;0;0;7;2;0;7;2;5;3;1;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ComputationException;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.xml.XmlEscapers;0;0;1;1;0;0;0;0;0;0;2;19;5;0;3;1;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ImmutableSortedMapFauxverideShim;2;0;0;0;0;0;0;0;0;0;0;12;0;0;6;0;6;6;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Stopwatch;2;0;6;0;0;0;0;8;1;0;14;52;4;0;15;3;10;6;0;0;0;1;5;2;0;1;0;0;0;0;0;0;0;0;0;0;
