ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.engine.transaction.synchronization.internal.SynchronizationCallbackCoordinatorTrackingImpl;1;0;3;0;0;0;0;0;0;0;3;15;4;0;5;0;5;0;0;0;0;1;1;0;0;0;5;1;1;2;
org.hibernate.event.spi.PostInsertEvent;5;0;0;0;0;0;0;0;0;0;0;9;4;0;5;0;5;0;0;0;0;0;5;3;0;1;3;0;0;0;
org.hibernate.service.internal.SessionFactoryServiceRegistryFactoryInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.dialect.PostgresPlusDialect;1;0;0;0;0;0;0;0;0;0;0;30;0;0;6;0;6;0;0;0;0;1;2;2;0;0;8;0;0;0;
org.hibernate.metamodel.source.annotations.entity.SubclassEntitySourceImpl;12;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.hibernate.hql.internal.ast.tree.MapValueNode;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.hibernate.transform.AliasedTupleSubsetResultTransformer;1;0;3;1;0;0;0;0;0;0;4;9;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;2;1;2;
org.hibernate.cfg.annotations.reflection.JPAOverriddenAnnotationReader;26;13;232;0;44;0;6;0;0;13;295;1136;14;0;97;87;10;10;1;0;8;8;174;124;42;0;108;23;69;8;
org.hibernate.sql.ANSIJoinFragment;2;0;1;2;0;0;0;5;1;0;8;35;2;0;11;0;11;0;0;0;14;0;9;7;0;7;1;2;1;2;
org.hibernate.persister.internal.PersisterClassResolverInitiator;2;1;2;0;0;0;0;0;0;1;3;9;2;0;3;1;2;0;0;0;1;0;3;1;0;0;8;1;0;1;
org.hibernate.persister.collection.OneToManyPersister;142;5;35;0;0;0;3;0;0;5;43;124;5;0;26;1;15;0;0;0;8;6;28;9;0;0;28;5;3;6;
org.hibernate.dialect.function.ConditionalParenthesisFunction;3;0;2;1;0;0;0;0;0;0;3;13;0;0;4;0;4;0;0;0;2;0;3;1;0;0;3;0;1;3;
org.hibernate.hql.internal.ast.tree.IsNullLogicOperatorNode;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.hql.internal.HolderInstantiator;4;0;4;0;0;0;0;0;0;0;4;19;3;0;10;0;10;5;0;0;0;2;13;6;0;3;4;0;1;3;
org.hibernate.metamodel.source.hbm.HbmMetadataSourceProcessorImpl;13;0;1;0;5;0;0;0;0;0;6;15;3;0;6;0;6;0;0;0;0;0;7;1;1;0;14;0;1;2;
org.hibernate.internal.util.collections.IdentityMap;7;0;3;0;2;0;1;0;0;0;6;52;8;0;31;2;27;2;0;3;0;1;15;9;4;0;7;2;2;2;
org.hibernate.mapping.IndexedCollection;64;0;5;0;0;0;1;0;0;0;6;21;3;0;9;0;8;0;0;0;1;0;4;0;0;0;4;2;1;3;
org.hibernate.property.BasicPropertyAccessor;6;2;19;2;2;0;0;0;0;7;30;82;7;0;23;7;14;6;0;2;10;0;19;17;0;0;13;11;6;4;
org.hibernate.stat.internal.StatisticsInitiator;129;1;2;0;0;0;0;0;0;2;4;15;4;0;5;1;4;0;1;0;0;0;10;1;0;0;12;2;1;3;
org.hibernate.event.internal.EvictVisitor;17;0;7;0;0;0;0;0;0;0;7;17;1;0;4;1;1;0;0;0;0;0;6;2;0;0;9;0;1;2;
org.hibernate.bytecode.buildtime.spi.ExecutionException;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.hibernate.internal.FilterHelper;6;0;7;2;1;0;1;0;0;0;11;36;4;0;6;2;4;1;0;0;0;1;10;6;1;0;6;0;4;4;
org.hibernate.tool.instrument.javassist.InstrumentTask;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;
org.hibernate.id.insert.AbstractSelectingDelegate;6;5;0;0;0;0;0;0;0;2;2;15;1;0;5;0;1;0;0;0;1;0;9;4;0;0;7;2;0;1;
org.hibernate.hql.internal.ast.util.ASTPrinter;7;0;10;3;0;0;0;0;0;0;13;57;2;0;14;3;11;2;0;0;3;5;15;15;0;0;8;0;2;2;
org.hibernate.metamodel.source.annotations.UnknownInheritanceTypeException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
org.hibernate.service.jmx.internal.JmxServiceInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;6;0;0;0;
org.hibernate.metamodel.source.annotations.EntityHierarchyBuilder;18;0;25;0;7;0;2;0;0;0;34;94;1;0;15;14;1;15;0;0;2;0;32;26;11;0;22;6;8;3;
org.hibernate.cfg.annotations.MapKeyColumnDelegator;1;0;0;0;0;0;0;0;0;0;0;12;1;0;12;0;12;0;0;0;0;0;1;1;0;0;3;0;0;0;
org.hibernate.type.descriptor.java.BlobTypeDescriptor;5;3;10;0;0;0;0;0;0;3;13;39;2;0;12;0;12;0;0;1;1;0;12;9;1;0;13;7;2;4;
org.hibernate.OptimisticLockException;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.type.descriptor.sql.TinyIntTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.engine.jdbc.NClobProxy;1;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;2;3;0;0;2;2;2;2;0;0;11;0;0;0;
org.hibernate.criterion.Projections;3;0;0;0;0;0;0;0;0;0;0;15;0;0;16;1;15;15;0;0;12;0;6;4;0;4;1;0;0;0;
org.hibernate.collection.internal.PersistentArrayHolder;7;1;4;11;0;0;0;0;0;1;16;76;4;0;26;0;26;0;0;0;1;7;29;14;0;0;14;1;4;2;
org.hibernate.AssertionFailure;1;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;2;0;0;0;2;0;1;1;0;0;2;0;0;0;
org.hibernate.cfg.beanvalidation.HibernateTraversableResolver;10;0;6;1;1;0;0;0;0;0;8;23;1;0;6;3;3;0;0;0;3;0;20;15;3;2;13;1;2;3;
org.hibernate.metamodel.relational.AbstractAuxiliaryDatabaseObject;21;0;0;0;0;0;0;0;0;0;0;6;4;0;5;0;4;0;0;0;1;0;2;1;1;0;6;0;0;0;
org.hibernate.hql.internal.ast.tree.AggregateNode;0;0;4;0;0;0;1;0;0;0;5;17;2;0;7;1;6;0;0;0;0;1;0;0;0;0;8;0;2;3;
org.hibernate.event.internal.OnReplicateVisitor;17;0;4;0;0;0;0;0;0;0;4;12;1;0;2;0;0;0;0;0;0;1;5;3;0;0;6;0;1;2;
org.hibernate.loader.AbstractEntityJoinWalker;31;0;3;0;0;0;1;0;0;0;4;30;2;0;15;2;6;0;0;0;16;1;18;1;0;1;18;0;1;2;
org.hibernate.dialect.SQLServer2012Dialect;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;
org.hibernate.QueryException;2;0;1;0;0;0;0;0;0;0;1;10;1;0;7;0;7;0;0;0;5;0;2;2;0;0;12;0;0;1;
org.hibernate.metamodel.binding.ManyToManyCollectionElement;44;0;0;0;0;0;0;0;0;0;0;6;3;0;7;0;6;0;0;0;2;0;2;1;0;0;2;0;0;0;
org.hibernate.action.internal.UnresolvedEntityInsertActions;9;0;12;1;7;0;0;0;0;0;20;59;4;0;11;2;9;1;0;0;0;0;10;3;0;0;19;3;4;3;
org.hibernate.type.TimeZoneType;21;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;3;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.internal.QueryImpl;8;4;0;0;0;0;0;0;0;0;0;31;1;0;10;0;10;0;0;0;3;0;8;0;0;0;13;0;0;0;
org.hibernate.metamodel.source.hbm.BasicPluralAttributeElementSourceImpl;2;0;2;0;0;0;0;0;0;0;2;17;2;0;12;0;12;0;2;0;0;0;2;1;0;0;8;0;1;2;
org.hibernate.engine.jdbc.ResultSetWrapperProxy;6;2;6;0;0;0;0;0;0;3;9;31;5;0;9;6;3;2;0;0;1;0;14;12;0;2;10;1;1;2;
org.hibernate.engine.internal.EntityEntryContext;26;0;21;1;0;0;4;0;0;0;26;129;13;0;25;1;24;1;0;2;0;0;15;8;0;0;10;0;6;3;
org.hibernate.mapping.PropertyGeneration;0;0;2;0;0;0;0;0;0;0;2;9;4;0;5;2;3;1;0;0;2;0;0;0;0;0;1;0;1;2;
org.hibernate.event.spi.PostUpdateEvent;6;0;0;0;0;0;0;0;0;0;0;13;6;0;7;0;7;0;0;0;0;0;7;5;0;3;3;0;0;0;
org.hibernate.engine.jdbc.AbstractLobCreator;3;0;1;0;0;0;0;0;0;0;1;5;0;0;3;0;3;0;0;0;0;0;3;3;0;0;3;0;0;1;
org.hibernate.engine.spi.EntityKey;7;0;4;0;0;0;0;0;0;0;4;24;3;0;12;3;9;1;0;0;0;0;8;4;0;0;8;1;0;1;
org.hibernate.loader.entity.BatchingEntityLoaderBuilder;7;0;2;0;0;0;0;3;1;0;5;13;0;0;5;0;3;1;0;0;0;4;17;0;0;0;5;0;0;1;
org.hibernate.metamodel.source.annotations.xml.mocker.ListenerMocker;27;0;9;0;1;0;0;0;0;0;10;43;1;0;13;2;0;0;0;0;1;0;14;12;0;0;16;1;0;1;
org.hibernate.loader.JoinWalker;41;0;49;6;0;0;5;0;0;0;60;199;17;0;61;8;23;4;0;1;21;22;77;29;0;18;33;0;15;6;
org.hibernate.internal.ScrollableResultsImpl;63;11;4;0;0;0;0;0;0;11;15;52;1;0;14;1;12;0;0;0;0;3;7;3;0;1;11;11;0;1;
org.hibernate.event.service.internal.EventListenerRegistryImpl;6;1;4;2;1;0;0;0;0;1;8;66;2;0;14;6;8;3;0;0;0;0;23;8;18;0;64;2;1;2;
org.hibernate.engine.jdbc.internal.StatementPreparerImpl;24;3;6;0;0;0;0;0;0;2;8;54;2;0;26;4;13;0;5;2;8;4;7;5;0;1;11;4;1;2;
org.hibernate.dialect.lock.OptimisticLockingStrategy;5;0;2;0;0;0;0;0;0;0;2;8;2;0;3;0;2;0;0;0;0;1;6;3;0;0;9;2;0;1;
org.hibernate.sql.CacheJoinFragment;2;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;3;0;3;2;0;2;1;1;0;1;
org.hibernate.loader.collection.PaddedBatchingCollectionInitializerBuilder;9;0;2;4;0;0;0;0;0;0;6;24;3;0;4;0;4;0;0;1;0;2;11;3;0;2;9;0;1;2;
org.hibernate.event.spi.PersistEvent;2;0;1;0;0;0;0;0;0;0;1;10;2;0;6;0;6;0;0;0;2;0;5;3;0;0;3;1;0;1;
org.hibernate.criterion.NaturalIdentifier;3;0;2;0;1;0;0;0;0;0;3;11;1;0;4;0;4;0;0;0;1;0;5;1;0;0;6;0;1;2;
org.hibernate.type.StandardBasicTypes;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
org.hibernate.sql.Insert;23;0;7;3;0;0;2;0;0;0;12;45;4;0;12;0;11;0;0;0;7;0;9;7;0;6;5;0;3;3;
org.hibernate.mapping.Subclass;64;0;6;0;0;0;0;0;0;0;6;76;3;0;54;0;50;0;0;0;0;0;13;1;0;0;9;1;1;2;
org.hibernate.metamodel.source.annotations.xml.mocker.AttributesBuilder;20;0;0;0;0;0;0;0;0;0;0;13;1;0;12;0;0;0;0;0;0;0;5;3;0;0;15;0;0;0;
org.hibernate.metamodel.source.hbm.SingularIdentifierAttributeSourceImpl;2;0;0;0;0;0;0;0;0;0;0;28;5;0;26;0;26;0;2;0;0;0;2;1;0;0;10;0;0;0;
org.hibernate.type.descriptor.sql.BooleanTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.dialect.function.CastFunction;4;0;3;0;0;0;0;0;0;0;3;10;1;0;4;0;4;0;0;0;0;0;5;1;0;0;5;2;0;1;
org.hibernate.collection.internal.PersistentBag;10;0;22;2;1;0;8;0;0;0;33;148;2;0;58;1;57;0;0;2;1;15;48;32;0;1;13;2;10;4;
org.hibernate.hql.spi.PersistentTableBulkIdStrategy;116;12;7;0;2;0;2;0;0;11;22;78;9;0;19;2;4;0;2;0;3;4;38;8;1;0;45;3;3;3;
org.hibernate.tuple.entity.EntityMetamodel;100;0;60;1;3;0;6;4;1;0;74;336;51;0;67;10;57;0;0;0;2;4;18;1;0;0;39;5;13;4;
org.hibernate.metamodel.source.annotations.global.FilterDefBinder;3;0;0;0;4;0;0;0;0;0;4;10;1;0;3;2;1;2;0;0;0;0;3;1;0;0;14;0;1;2;
org.hibernate.internal.util.xml.MappingReader;4;3;5;0;0;0;0;0;0;3;8;29;2;0;3;2;1;0;0;0;1;0;4;3;0;0;9;3;1;4;
org.hibernate.collection.internal.PersistentElementHolder;8;0;7;6;0;0;0;0;0;0;13;54;1;0;22;0;22;0;0;0;1;7;30;15;0;0;15;3;3;3;
org.hibernate.bytecode.buildtime.internal.JavassistInstrumenter;5;0;2;0;1;0;0;0;0;0;3;14;4;0;7;0;5;0;0;1;0;0;6;3;0;2;111;0;1;2;
org.hibernate.engine.jdbc.internal.JdbcServicesInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.cfg.ImprovedNamingStrategy;0;0;3;1;0;0;0;0;0;0;4;19;1;0;11;0;10;1;0;0;25;0;0;0;0;0;3;1;1;2;
org.hibernate.hql.internal.ast.util.AliasGenerator;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.IndexBuilder;17;0;25;1;6;0;0;0;0;0;32;99;9;0;18;3;4;0;0;0;1;0;20;15;2;1;16;3;7;4;
org.hibernate.cfg.annotations.reflection.JPAMetadataProvider;2;1;8;0;4;0;0;0;0;1;13;45;4;0;4;1;3;0;0;0;0;0;2;2;0;0;19;1;2;3;
org.hibernate.engine.jdbc.internal.TypeInfoExtracter;1;3;1;0;0;0;1;0;0;3;5;13;1;0;3;2;1;2;0;0;1;0;1;1;0;0;7;0;0;1;
org.hibernate.collection.internal.PersistentIdentifierBag;9;0;17;6;0;0;5;0;0;0;28;138;2;0;49;2;47;0;0;0;1;19;45;29;0;1;15;1;7;3;
org.hibernate.cfg.CreateKeySecondPass;65;0;2;0;0;0;0;0;0;0;2;8;2;0;3;0;3;0;0;0;0;0;3;1;0;0;4;1;1;2;
org.hibernate.dialect.OracleDialect;0;0;4;0;0;0;0;6;1;0;10;33;1;0;7;0;7;0;0;0;1;2;0;0;0;0;7;0;0;1;
org.hibernate.event.spi.FlushEvent;1;0;0;0;0;0;0;0;0;0;0;5;2;0;5;0;5;0;0;0;0;2;1;0;0;0;2;0;0;0;
org.hibernate.param.NamedParameterSpecification;18;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;0;0;0;1;3;3;1;0;0;5;0;0;0;
org.hibernate.event.internal.DefaultMergeEventListener;9;4;28;0;0;0;0;4;1;2;34;117;3;0;20;6;3;1;1;0;1;0;50;26;0;0;29;7;6;5;
org.hibernate.tuple.ElementWrapper;17;0;1;0;0;0;0;0;0;0;1;135;2;0;131;0;131;0;0;0;51;4;48;48;0;0;21;0;0;1;
org.hibernate.dialect.MySQLDialect;4;0;4;0;0;0;1;4;1;0;9;181;0;0;41;0;40;0;1;0;11;6;6;5;0;2;15;0;1;2;
org.hibernate.type.CustomCollectionType;8;1;2;0;0;0;0;0;0;2;4;24;2;0;13;1;11;1;0;0;4;2;23;15;0;0;11;3;0;1;
org.hibernate.service.jta.platform.internal.NoJtaPlatform;2;0;0;0;0;0;0;0;0;0;0;5;0;0;6;0;6;0;0;0;0;0;2;2;0;0;9;0;0;0;
org.hibernate.tool.hbm2ddl.DatabaseExporter;8;2;1;0;0;0;0;0;0;1;2;14;5;0;4;0;4;0;0;0;1;0;2;0;0;0;9;0;0;1;
org.hibernate.persister.collection.ElementPropertyMapping;2;0;2;0;0;0;0;0;0;0;2;10;2;0;5;0;5;0;0;0;4;0;2;1;0;1;5;3;0;1;
org.hibernate.metamodel.source.annotations.global.IdGeneratorBinder;4;0;5;0;6;0;0;0;0;0;11;48;1;0;6;5;1;5;0;0;2;0;9;5;1;0;25;0;2;2;
org.hibernate.engine.spi.BatchFetchQueue;29;0;22;0;2;0;0;0;0;0;24;60;5;0;13;2;11;0;0;0;0;2;19;3;0;0;13;0;4;4;
org.hibernate.type.descriptor.sql.LongNVarcharTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.engine.jdbc.ContextualLobCreator;5;3;0;0;0;0;0;0;0;3;3;22;4;0;13;0;13;0;3;0;2;3;8;7;0;1;12;3;0;1;
org.hibernate.loader.entity.CascadeEntityJoinWalker;24;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;2;0;0;0;0;0;6;0;0;0;11;0;0;0;
org.hibernate.cfg.InheritanceState;93;0;17;4;3;4;0;0;0;0;28;94;13;0;26;5;18;2;0;1;0;5;13;9;4;0;17;2;9;4;
org.hibernate.metamodel.source.MappingException;3;0;0;0;0;0;0;0;0;0;0;5;1;0;3;0;3;0;0;0;2;0;3;1;0;0;12;0;0;0;
org.hibernate.type.descriptor.java.ShortTypeDescriptor;4;0;12;0;0;0;0;0;0;0;12;29;1;0;5;0;5;0;0;0;1;0;6;3;1;0;1;2;0;1;
org.hibernate.hql.internal.ast.util.ColumnHelper;2;0;2;1;0;0;0;0;0;0;3;9;0;0;3;1;2;2;0;0;1;2;2;0;0;0;5;0;1;3;
org.hibernate.dialect.MySQL5InnoDBDialect;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.persister.spi.UnknownPersisterException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;23;0;0;0;
org.hibernate.dialect.FirebirdDialect;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;1;0;0;0;0;0;0;0;0;
org.hibernate.transform.AliasToBeanResultTransformer;4;1;9;2;0;0;0;0;0;2;13;38;4;0;7;2;5;0;0;0;0;1;7;7;0;5;6;4;2;2;
org.hibernate.type.SortedSetType;6;0;0;0;0;0;0;0;0;0;0;9;1;0;6;0;6;0;0;0;4;2;9;4;0;0;7;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.AccessHelper;19;0;22;0;3;0;0;0;0;0;25;51;1;0;9;4;0;9;0;0;1;0;12;8;4;0;15;2;5;5;
org.hibernate.cache.internal.StandardQueryCacheFactory;118;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;3;1;0;0;6;0;0;0;
org.hibernate.engine.jdbc.spi.SqlExceptionHelper;6;4;5;0;0;0;2;0;0;4;11;44;7;0;19;0;17;0;1;2;9;0;16;11;0;0;44;0;2;3;
org.hibernate.hql.internal.ast.tree.CollectionFunction;1;0;3;0;0;0;0;0;0;0;3;9;0;0;2;0;1;0;0;0;0;1;1;1;0;1;2;2;0;1;
org.hibernate.service.spi.ServiceException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.service.jdbc.connections.internal.MultiTenantConnectionProviderInitiator;2;2;5;0;0;0;0;0;0;2;7;18;2;0;2;0;2;0;0;0;0;0;2;1;0;0;11;2;2;3;
org.hibernate.event.internal.DefaultInitializeCollectionEventListener;6;0;13;0;0;0;0;0;0;0;13;30;1;0;2;1;1;0;0;0;0;0;5;1;0;0;16;1;2;3;
org.hibernate.type.descriptor.java.IntegerTypeDescriptor;4;0;14;0;0;0;0;0;0;0;14;33;1;0;5;0;5;0;0;0;1;0;6;3;1;0;3;2;0;1;
org.hibernate.internal.util.jndi.JndiHelper;4;2;7;0;1;0;1;0;0;2;11;23;0;0;4;1;3;3;0;0;1;0;4;4;0;0;10;0;2;5;
org.hibernate.hql.internal.classic.OrderByParser;49;0;2;0;0;0;0;0;0;0;2;10;1;0;3;0;3;0;0;0;1;0;3;0;0;0;2;0;1;2;
org.hibernate.stat.internal.ConcurrentNaturalIdCacheStatisticsImpl;1;2;2;2;0;0;1;0;0;0;5;38;11;0;17;0;12;0;0;0;0;1;1;0;0;0;10;0;0;1;
org.hibernate.criterion.EmptyExpression;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.dialect.DB2Dialect;3;0;2;0;0;0;1;6;1;0;9;180;1;0;49;0;48;1;1;0;8;6;4;4;0;1;19;1;0;1;
org.hibernate.type.descriptor.java.CharacterArrayTypeDescriptor;5;0;13;2;1;0;0;0;0;0;16;43;1;0;9;2;7;0;0;0;1;0;11;8;1;7;7;2;0;1;
org.hibernate.loader.custom.EntityFetchReturn;3;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;2;0;3;0;0;0;5;0;0;0;
org.hibernate.criterion.DetachedCriteria;17;0;0;0;0;0;0;0;0;0;0;47;2;0;32;0;28;4;0;0;33;5;21;2;0;0;25;0;0;0;
org.hibernate.metamodel.binding.CustomSQL;1;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;4;0;0;0;1;1;1;0;0;0;1;0;0;0;
org.hibernate.type.EmbeddedComponentType;67;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;5;2;0;0;4;0;0;0;
org.hibernate.loader.custom.FetchReturn;2;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;2;0;2;0;0;0;1;0;0;0;
org.hibernate.hql.internal.ast.tree.IdentNode;34;4;37;0;0;0;0;0;0;4;41;108;4;0;11;6;5;0;0;0;1;3;5;2;0;0;15;4;5;5;
org.hibernate.engine.transaction.internal.TransactionCoordinatorImpl;21;0;21;1;5;0;0;0;0;0;27;109;14;0;30;4;26;1;0;0;0;3;14;4;1;0;28;1;4;3;
org.hibernate.dialect.SybaseASE157Dialect;4;0;2;0;0;0;0;0;0;0;2;21;0;0;11;0;11;0;1;0;5;0;4;2;1;0;16;1;0;1;
org.hibernate.sql.DerbyCaseFragment;0;0;1;0;0;0;1;0;0;0;2;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;
org.hibernate.type.descriptor.sql.SmallIntTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.type.ClobType;2;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;2;0;0;0;0;0;3;2;0;0;3;0;0;0;
org.hibernate.PropertyAccessException;2;0;0;0;0;0;0;0;0;0;0;7;3;0;4;0;4;0;0;0;2;1;2;2;0;0;1;0;0;0;
org.hibernate.internal.util.beans.BeanInfoHelper;3;2;1;0;0;0;0;0;0;4;5;15;2;0;5;0;5;2;0;0;0;0;10;7;0;0;4;5;0;1;
org.hibernate.event.internal.DefaultSaveEventListener;15;0;3;0;0;0;0;0;0;0;3;9;0;0;3;0;0;0;0;0;0;0;4;1;0;0;7;1;0;1;
org.hibernate.bytecode.enhance.spi.Enhancer;8;25;47;0;13;0;1;0;0;27;88;299;23;0;65;39;26;0;8;3;26;2;56;51;1;2;46;12;15;8;
org.hibernate.metamodel.source.annotations.attribute.DiscriminatorSourceImpl;12;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;5;0;0;0;0;0;1;0;0;0;3;0;0;0;
org.hibernate.mapping.Backref;1;0;0;0;0;0;0;0;0;0;0;8;2;0;8;0;8;0;0;0;2;0;1;1;0;0;4;0;0;0;
org.hibernate.engine.transaction.internal.jta.JtaTransaction;1;8;17;0;0;0;0;0;0;7;24;75;4;0;21;3;9;0;0;0;0;2;1;0;0;0;13;7;3;3;
org.hibernate.metamodel.source.annotations.EntityHierarchyImpl;2;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;0;0;0;3;0;0;0;
org.hibernate.cfg.BaselineSessionEventsListenerBuilder;1;1;2;0;0;0;0;0;0;1;3;13;2;0;6;0;6;0;0;0;0;2;2;2;2;0;5;1;1;2;
org.hibernate.loader.custom.NonUniqueDiscoveredSqlAliasException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
org.hibernate.integrator.internal.IntegratorServiceImpl;3;0;0;0;2;0;0;0;0;0;2;8;2;0;3;1;2;0;0;0;0;0;3;1;1;0;6;0;0;1;
org.hibernate.internal.AbstractScrollableResults;63;1;5;0;0;0;0;0;0;1;6;53;8;0;36;1;24;0;0;0;0;24;11;3;0;1;21;3;1;2;
org.hibernate.dialect.lock.AbstractSelectLockingStrategy;2;0;1;0;0;0;0;0;0;0;1;9;4;0;6;0;1;0;0;0;0;2;2;0;0;0;3;0;0;1;
org.hibernate.internal.CacheImpl;6;0;25;0;4;0;1;0;0;0;30;94;8;1;31;2;29;0;0;0;13;0;16;12;0;0;20;1;9;3;
org.hibernate.sql.Select;22;0;10;0;0;0;0;0;0;0;10;56;11;0;15;0;15;0;0;0;10;0;4;0;0;0;4;0;1;3;
org.hibernate.service.jta.platform.internal.JtaPlatformInitiator;2;1;18;0;0;0;0;0;0;1;19;44;2;0;4;2;2;0;0;0;1;0;6;3;0;0;13;1;1;2;
org.hibernate.cfg.annotations.MapKeyJoinColumnDelegator;1;0;0;0;0;0;0;0;0;0;0;10;1;0;10;0;10;0;0;0;0;0;1;1;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.OneToManyMocker;20;0;1;0;0;0;0;0;0;0;1;23;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;1;
org.hibernate.metamodel.source.annotations.JandexHelper;10;3;21;1;4;0;0;0;0;4;30;78;1;0;13;5;8;12;0;0;4;0;21;20;8;0;182;10;5;4;
org.hibernate.hql.internal.ast.exec.DeleteExecutor;60;1;5;0;2;0;0;0;0;1;8;20;3;0;2;0;2;0;0;0;0;0;4;0;0;0;20;1;1;5;
org.hibernate.tool.hbm2ddl.ColumnMetadata;1;0;0;0;0;0;0;0;0;0;0;13;6;0;8;0;7;0;0;0;0;0;1;1;0;0;3;0;0;0;
org.hibernate.criterion.AggregateProjection;2;0;1;0;0;0;0;0;0;0;1;13;2;0;10;0;5;0;0;0;4;1;8;0;0;0;6;1;0;1;
org.hibernate.mapping.MappedSuperclass;64;0;10;0;0;0;1;0;0;0;11;38;7;0;18;0;18;0;0;0;0;0;7;1;0;0;3;0;4;2;
