ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.springframework.security.access.expression.method.MethodSecurityEvaluationContext;3;0;6;1;0;0;0;0;0;0;7;23;4;0;5;1;4;0;0;0;1;0;6;4;0;0;10;0;0;1;
org.springframework.security.access.intercept.aspectj.MethodInvocationAdapter;3;2;3;0;0;0;0;0;0;2;5;18;3;0;7;1;5;0;0;0;1;0;3;3;1;1;8;1;1;2;
org.springframework.security.access.event.PublicInvocationEvent;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;
org.springframework.security.core.userdetails.cache.EhCacheBasedUserCache;2;0;4;0;0;0;0;0;0;0;4;15;2;0;7;0;7;0;0;0;2;0;3;1;0;0;8;0;0;1;
org.springframework.security.authentication.event.AuthenticationFailureCredentialsExpiredEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.core.userdetails.cache.NullUserCache;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;0;0;2;0;1;0;0;0;2;0;0;0;
org.springframework.security.access.vote.AbstractAccessDecisionManager;4;0;3;0;2;0;0;0;0;0;5;18;4;0;9;0;7;0;0;0;0;1;4;3;2;0;15;1;2;2;
org.springframework.security.authentication.event.AuthenticationFailureBadCredentialsEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.util.MethodInvocationUtils;4;2;6;1;2;0;0;0;0;2;11;27;0;0;3;0;3;3;0;0;3;0;7;7;2;2;5;1;3;4;
org.springframework.security.authentication.dao.ReflectionSaltSource;1;1;3;0;0;0;0;0;0;1;4;13;1;0;6;1;4;0;0;0;1;0;2;0;0;0;8;2;1;2;
org.springframework.security.authentication.event.AbstractAuthenticationFailureEvent;3;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;2;0;0;0;0;0;2;0;0;0;3;0;0;0;
org.springframework.security.authentication.DefaultAuthenticationEventPublisher;6;3;5;0;1;0;0;0;0;5;11;31;3;0;7;1;6;0;0;0;1;0;7;4;1;0;22;2;3;2;
org.springframework.security.authentication.InsufficientAuthenticationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.springframework.security.core.userdetails.memory.UserAttribute;3;0;1;0;1;0;0;0;0;0;2;13;3;0;9;0;9;0;0;0;1;1;3;2;2;0;5;0;0;1;
org.springframework.security.authentication.encoding.PasswordEncoderUtils;0;0;2;1;0;0;0;0;0;0;3;9;0;0;3;2;0;2;0;0;3;0;0;0;0;0;2;0;0;1;
org.springframework.security.access.intercept.InterceptorStatusToken;3;0;0;0;0;0;0;0;0;0;0;8;4;0;5;0;5;0;0;0;0;1;3;2;1;0;4;0;0;0;
org.springframework.security.authentication.jaas.JaasNameCallbackHandler;2;0;2;0;0;0;0;0;0;0;2;5;0;0;1;0;1;0;0;0;0;0;2;1;0;0;6;0;1;2;
org.springframework.security.access.annotation.SecuredAnnotationMetadataExtractor;1;0;0;0;1;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;
org.springframework.security.access.method.AbstractFallbackMethodSecurityMetadataSource;2;0;4;0;0;0;0;0;0;0;4;11;0;0;3;0;1;0;0;0;0;0;5;5;3;0;4;0;1;2;
org.springframework.security.access.intercept.MethodInvocationPrivilegeEvaluator;3;1;4;0;0;0;0;0;0;1;5;19;2;0;3;0;3;0;0;0;0;0;3;1;0;0;9;0;2;2;
