ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.checks.indentation.PackageDefHandler;3;0;1;0;0;0;0;0;0;0;1;4;0;0;2;0;2;0;0;0;0;0;3;3;0;0;2;0;0;1;
com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheck;1;0;6;0;0;0;0;0;0;0;6;14;0;0;2;0;2;0;0;0;0;0;1;1;0;0;3;0;1;4;
com.puppycrawl.tools.checkstyle.test3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.test2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.regexp.RegexpMultilineCheck;2;0;0;0;0;0;0;0;0;0;0;8;2;0;7;0;6;0;0;0;3;3;2;2;1;0;5;0;0;0;
com.puppycrawl.tools.checkstyle.test5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.coding.InputClone;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck;1;0;2;0;0;0;0;4;2;0;6;18;1;0;6;2;4;0;0;0;0;0;4;4;0;0;3;2;0;1;
com.puppycrawl.tools.checkstyle.UncommentedMainTest4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.UpperEllCheckTest;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.UncommentedMainTest5;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;
